physical_page,render_filename,render_bytes,render_sha256,width_px,height_px,text_chars,ink_ratio,dark_ratio,blank_candidate,image_only_candidate,physical_edge_candidate,body_near_edge_candidate
509,page-509.png,163965,88b9c77492993d20a292a979cb6188d8a15d921656949d20c15084f16f98b9a5,763,1083,1614,0.062863581,0.051397204,false,false,false,false
510,page-510.png,158826,83dbea1feee10452f6274509b909dd2680b08317d17328c323d29815b7c94acc,763,1083,1559,0.064021715,0.05271024,false,false,false,false
511,page-511.png,159674,5f826a05540aa77e467f1f136a50b06ca478a357bf16b125a9e67b6ce882d334,763,1083,1608,0.062387983,0.051550896,false,false,false,false
512,page-512.png,168395,a45e021384507d3bdb98d71cf78c05693839dee91486d99b37411d57b0ec2119,763,1083,1810,0.064331519,0.053165265,false,false,false,false
513,page-513.png,156805,91f53a8be59d522c59eb9e06939ab2b7ec7d5c60f116893664ebd0de539831db,763,1083,1557,0.0565126,0.046822755,false,false,false,false
514,page-514.png,168829,a54afa71778e1bf716c93d803326a5f5c62af8283486641b399131c7dc421e6b,763,1083,1771,0.064131841,0.052905078,false,false,false,false
515,page-515.png,181066,ab1326788f4aacd63645226322521bd40388d8837796cd68f58ca8b9455370e6,763,1083,1906,0.068835778,0.056778837,false,false,false,false
516,page-516.png,204683,34483ac60242b46963729b73ad3e459f4be18dfa2abb9ca33e27ad23209407fd,763,1083,2188,0.078319894,0.064740557,false,false,false,false
517,page-517.png,54498,f8ae9097f5944ecb8954f28e50633129478be2aba37e94dc5ad6b22b5984d12c,763,1083,490,0.017117879,0.014137226,false,false,false,false
518,page-518.png,4006,1ae1c0b5c9050f49e9aae499e232840fd226372dff1fa18e92c768791eecb7be,763,1083,0,0.0,0.0,true,false,false,false
519,page-519.png,135738,e092eb1d92e5963d499b729f905709afeb0f9e805b90d35373d35308afb8c223,763,1083,1320,0.137611048,0.083117015,false,false,false,false
520,page-520.png,188983,795928c4f2f89b70117a0dc74ec47b561bc7144332c8796e20ee3ebbe6d41999,763,1083,1957,0.082916127,0.068440052,false,false,false,false
521,page-521.png,222072,6c3cb29bd3fee6d625b4cce22ac17d31911e50161342ff584603a690827c856f,763,1083,2424,0.099044085,0.082129515,false,false,false,false
522,page-522.png,192636,2823f44777f7f7985997e7e868d6e6f4ecc6446fa7f4fda0d6258f3bbd163403,763,1083,1973,0.087621274,0.071476373,false,false,false,false
523,page-523.png,147033,4ac51d25529fcd96e621e61c7b44632ba148b9b615e9c6ef52fc2475b2efd842,763,1083,1321,0.05743233,0.04770618,false,false,false,false
524,page-524.png,138692,cb7971d0b3124f749c59348899ce03ef8feee488f13bff5aa5410fbfee7d2923,763,1083,1228,0.054837722,0.045386281,false,false,false,false
525,page-525.png,128665,e3e27be32d2ce5877043c11b9a645743ea995b60e7e19e6a7c6dcfd82f2a1119,763,1083,1211,0.051875222,0.042872754,false,false,false,false
526,page-526.png,148807,709458f872cbcce61953f0863780164b847c1b10256468e7204caf64af69fad1,763,1083,1455,0.061004757,0.050414544,false,false,false,false
527,page-527.png,157611,d563105977f3b10ce35c9e1c98b3f950e1a92102105dad3eb1304f857cfce989,763,1083,1524,0.064225024,0.053257238,false,false,false,false
528,page-528.png,160952,93ee790a0978b4942eb0df240fe3bef458120535889f237fb8ddb1e8291fa94e,763,1083,1629,0.072567948,0.060511007,false,false,false,false
529,page-529.png,197941,eced70b22e85073ff6779a7a082caa28d476d7da1f8484d88ae91b63c5d83e1f,763,1083,1964,0.082860459,0.068547758,false,false,false,false
530,page-530.png,186494,6e37e8208949dac8f1e7e20f4890be8520a238c9bfb9099ee21e51002ce3d2ef,763,1083,1855,0.077449781,0.064160885,false,false,false,false
531,page-531.png,157772,c7200c0b464df35f89a30a30e98ebe90b0b7ef5795c298ce73defcbf7ccf6ffc,763,1083,1493,0.063405738,0.052160822,false,false,false,false
532,page-532.png,180733,7690d6a5f17c8ef4dfa9eb906ed91b4c6b08bdd801e3e44ed77f8e7288c2e9af,763,1083,1761,0.074170215,0.061290358,false,false,false,false
533,page-533.png,204010,280401bce5bf9c779c7f520a29f0b46c1c4fe47edbccea3d64ce4dfb30428420,763,1083,1980,0.086505496,0.072171012,false,false,false,false
534,page-534.png,197856,0cda2e87a4e4b359ed5d6b108567f7549414fa57bcbd6d2c088ae0e0e5ca0884,763,1083,1973,0.08286893,0.068532025,false,false,false,false
535,page-535.png,159586,a5737838861004dc5a2175d74a8ecb9246f152cea7debd397a941781fbfe1d86,763,1083,1500,0.064326679,0.053391567,false,false,false,false
536,page-536.png,196267,ae535cff71bcc1a555865c8031808c40941ecbb2fcb673e1c67a22cda0803d27,763,1083,2008,0.083340897,0.068601005,false,false,false,false
537,page-537.png,140978,4397c6bea7ba12c84a886a367aef3801302ac6f48ca89f00ef55c0940b3b8138,763,1083,1217,0.054207223,0.044876798,false,false,false,false
538,page-538.png,168159,735c4e54f462dd8fe390930535a59c9e17b766862613ac04ba12c3983c95fbda,763,1083,1593,0.067188735,0.055376248,false,false,false,false
539,page-539.png,169361,a4d78eb87e891da5916c86743083188ba2429ed5a34c3ff5c4088850af110e8a,763,1083,1584,0.070448937,0.058922052,false,false,false,false
540,page-540.png,177259,e81bfaae7e065be53e034d5866d504e933ceed0ba39d6fa753902cc85ce4ac93,763,1083,1739,0.072408205,0.06011165,false,false,false,false
541,page-541.png,136476,86195dac08a1ab972f51161d9865db41b1f589fd47dc7ba2746b20cd0d376375,763,1083,1326,0.055289116,0.045973214,false,false,false,false
542,page-542.png,188680,fbd14361198124f3ba27dd6cf73b32253c8ef226e56fd14ac9d5145ce5af43ed,763,1083,1881,0.077040743,0.063431152,false,false,false,false
543,page-543.png,169161,fde8e8084811cb762961a57927a0623609d4271d1b74f08f28132ac5f09f9404,763,1083,1629,0.07293705,0.060681641,false,false,false,false
544,page-544.png,136650,6b55a8c50572f00d58e703ea177b569e836dd3e1401338c5f31ea3511cd6dd6b,763,1083,1174,0.051416567,0.042198688,false,false,false,false
545,page-545.png,157209,34a1f8a0583a1d8c1787b63740776d1fced42a57f06ab044c21cf9e9030ceb09,763,1083,1344,0.057185455,0.046844538,false,false,false,false
546,page-546.png,156438,51e85e80b9c7ab70cea14eafb88119d81399cfe22c21ee7c053e9364d5382e22,763,1083,1429,0.060293176,0.049660607,false,false,false,false
547,page-547.png,164480,4e0b6fb08c22433819248280e46f8fbbeb04d68d204ca34204499cf8a9238122,763,1083,1565,0.065793407,0.054239897,false,false,false,false
548,page-548.png,143681,6a303471114f3d834027391ce521a7e5ca2eb821a029ec21b3135c7a1323a1f8,763,1083,1336,0.060835333,0.051078929,false,false,false,false
549,page-549.png,150919,1a5ba1d8b935fca622259060f29a3b7266921e17bb6ee822de4cb8c2992799bb,763,1083,1393,0.059350452,0.049025267,false,false,false,false
550,page-550.png,142148,0bff33235f5dc31a4c4d097fe811b25215ee9ec0cd46e996711c7e88aec2dc5c,763,1083,1308,0.055308479,0.04559201,false,false,false,false
551,page-551.png,160148,1760cc1ac2e7b8af1d5c701971e090fd6e05d9657717c23faea4542db99c650c,763,1083,1535,0.065265772,0.053966398,false,false,false,false
552,page-552.png,179731,292fce1dbb0c20f1cf045f9e2061e29c68cd45d6a6f640d7015c1cc580e480d6,763,1083,1820,0.075695032,0.06229359,false,false,false,false
553,page-553.png,148126,4ede5a86d498ffbcbcc034ce520b246db33fe2770eb02a3bce3e20761c84081a,763,1083,1479,0.065936207,0.053940985,false,false,false,false
554,page-554.png,150360,ed8d1b7bd4a2ea75aa1168efc73f8787e00b864d840e04f7a6ae4de0602eb1de,763,1083,1403,0.062015251,0.051334275,false,false,false,false
555,page-555.png,190413,9fc14ed35223f280da6deacaa103ef555b7fe3785ea9254111503213385759f9,763,1083,1924,0.078808804,0.065389209,false,false,false,false
556,page-556.png,129759,8bd513618e85b8ba056b65cfb465e383b986b6f0fcf9b2d5ca659d06eae53095,763,1083,1154,0.047880445,0.039629494,false,false,false,false
557,page-557.png,190337,f88f9e62a8d79af60a18a937755cbebe031bb37b4fc3673b975eb0f11ff83ea6,763,1083,1900,0.079168225,0.065403731,false,false,false,false
558,page-558.png,194043,1867d2120c5bf3e307a3b3b0f434470639e987725b6cdc48fba44cbaddd5d63d,763,1083,1958,0.085307426,0.071074596,false,false,false,false
559,page-559.png,129805,30a6348c545592c4876e585d396982f7201cfb2426117d0200dc25cb99ca6fe1,763,1083,1113,0.052235853,0.043279372,false,false,false,false
560,page-560.png,139523,a8a63f94fe3543d93c177f0953c4dd46ab8ad9047fac3b3fe515c3ca90a6d2bf,763,1083,1240,0.05581191,0.046119645,false,false,false,false
561,page-561.png,170994,5da225ff08803a329ea7642610373fcb97133517d7dcddd4eb85163a5f62585b,763,1083,1709,0.068671195,0.056561007,false,false,false,false
562,page-562.png,148760,22fb00f93fba3006b4a56ae864afc05bd0897d04249ec95660ae72e7f6f1aa1d,763,1083,1372,0.058546898,0.048654955,false,false,false,false
563,page-563.png,157765,24751063d9018e92598530787b8b189bf52130e04c0d2e2e7f5192a24360498d,763,1083,1510,0.06384019,0.052692088,false,false,false,false
564,page-564.png,152549,d9783b8f0e0d1bce7f0e2ac4f83b52e9b10f00b18ed3e53c5313130bffe5afb6,763,1083,1371,0.059490832,0.0492552,false,false,false,false
565,page-565.png,156213,39e72ad1a50b2bb3709d2c1bd237aa65cb00d8e6ad99501d387316f423360ac9,763,1083,1563,0.063991461,0.052798583,false,false,false,false
566,page-566.png,166385,19eb0baae789d41c1fdb5a1f4664436921aa9c0416199c2c03546cfad6f79852,763,1083,1522,0.064186299,0.053004312,false,false,false,false
567,page-567.png,176975,6c8a5824f57f8cf24e40235d2366d2857d08a464743eff8fd5f9d4d4e5727628,763,1083,1622,0.067913628,0.05602127,false,false,false,false
568,page-568.png,163614,b4d82eec41f93025935701c520bf1f6ef34f00d570706a6c448bc6b5554e58e0,763,1083,1586,0.065709905,0.054302826,false,false,false,false
569,page-569.png,157510,067c028f24a19aa6a38beb13eed0b7fa18f2cabe7a2f1422cac5b82cb57c8088,763,1083,1538,0.06574742,0.054437155,false,false,false,false
570,page-570.png,145379,81511bfea57b67c66b4519b384f586fe0aac0087837ba4db21ba7a5ea510c1e6,763,1083,1341,0.060901893,0.050559765,false,false,false,false
571,page-571.png,162746,5fdec6355dbef590e4eb5d5dab1a2db6477fbbcdf6b72c1d52e67bfdb83ece2e,763,1083,1547,0.066489255,0.055135424,false,false,false,false
572,page-572.png,166842,e45ce55915348b09809b9fbcf9948ea9d3e922d89ac60ebbfad9a4c1fe215290,763,1083,1540,0.066904344,0.055653378,false,false,false,false
573,page-573.png,144054,a178e4597bcf0752291f47a1a6c17492768e9700ccb41bf26fc431c4e81cdfe4,763,1083,1300,0.061436788,0.051588411,false,false,false,false
574,page-574.png,143888,86f4ac5c7cddcbb2177603e439202b70ef5618690c9ffdc255fd50363d8aae23,763,1083,1321,0.055989806,0.046314482,false,false,false,false
575,page-575.png,161835,0af63d953ccde4ba33113e52500a31e34c380086dba002822ed71ad99773aec6,763,1083,1436,0.063917641,0.052820366,false,false,false,false
576,page-576.png,162032,c2d3b0cde052bf783c53c6d790b98a06db7cefc175240ae0d761b7a3b71fbb08,763,1083,1517,0.0649003,0.053493221,false,false,false,false
577,page-577.png,168715,42a740defa99e6617894d03fef2ca11d649122e4b2e3e72a56cae5f1ddee2bcc,763,1083,1623,0.068968897,0.05686718,false,false,false,false
578,page-578.png,173189,75cbdb4bb7b0cc7f407eb170b03e829aa33d3a7b382f05723903919eb8fce585,763,1083,1740,0.072830555,0.060434766,false,false,false,false
579,page-579.png,158779,10b6690a382e467a5e70f5241b940e07187e9041b3a82f085c72a78bc0ae571d,763,1083,1582,0.06426375,0.053225773,false,false,false,false
580,page-580.png,178447,e03a51a0355118fdc69d8c3c61ec820b508fada8ac8e91c3ec61af69b2a2ce04,763,1083,1746,0.076010887,0.063496501,false,false,false,false
581,page-581.png,202723,f47b2715609a46caa26ddd07fca8ec10f7c11260b77dfef82e4b680f28086464,763,1083,2009,0.084235214,0.069582454,false,false,false,false
582,page-582.png,151699,986eead8aea2bae5402b72863f73746a6f6763b670ebc15a4f60582a27b0a3df,763,1083,1391,0.05862677,0.048366934,false,false,false,false
583,page-583.png,171683,5294d4fe304be58b75218ff80be0539d07ba3d249c8df29163507fcf932d8e91,763,1083,1584,0.066023339,0.054416582,false,false,false,false
584,page-584.png,159176,e2e495d9b233164ae7583bdcb6074c20697a5e0c7ebbf9683f8d5f629b45b5f3,763,1083,1489,0.068236743,0.057242333,false,false,false,false
585,page-585.png,159044,cd9bdf1a6800a2b48063f15c197e95777e6be4607787b6bcf0b39d60cf9eec65,763,1083,1516,0.064747818,0.053518635,false,false,false,false
586,page-586.png,158459,fbf525b95627bf3fb6a974a5b6f2f8d2729be60f78d54c9f9f76cf311814b5de,763,1083,1482,0.060865587,0.049957099,false,false,false,false
587,page-587.png,173150,36e99d640d5c8ee4cbc1ef7ac2bbb344a4d0284eec6973bb2ecb37a785f6bf60,763,1083,1641,0.068982209,0.056754634,false,false,false,false
588,page-588.png,159392,6d0adfe3b4366277bd10c2ed714c820d8fbe36d6ba5295a8ae2b9a3d4bb9e937,763,1083,1474,0.063662294,0.052656993,false,false,false,false
589,page-589.png,174812,26bc05a08cee92d665261b316435b985543386c004230ae077968842b2a2fc6d,763,1083,1684,0.073370292,0.061209276,false,false,false,false
590,page-590.png,135767,9ca611cef95944acee4f42ce0a60278c4d05d07f7d0a6486e4eb30e8ce889838,763,1083,1220,0.051474655,0.042507282,false,false,false,false
591,page-591.png,137108,5743ac6ee37ecee1cfe59153bfff338d7ddc3b7aeb3861d36093436d6005348d,763,1083,1176,0.051445611,0.04256416,false,false,false,false
592,page-592.png,147076,6a0fb90b8f7ad1e316a74ce680bd584e70f1701c14cfd46f850e66f0127a2fcd,763,1083,1273,0.055437967,0.045815892,false,false,false,false
593,page-593.png,131206,b820d26a0f04811bd9ebe3fed3df1fdeaa19f7fda69b37ba7356f95ebe0a35ab,763,1083,1151,0.04974895,0.041051446,false,false,false,false
594,page-594.png,183750,b596c5d34fbe46eb6209799e9412c6e33ec44aa4f5b6b60d51e666208182bb88,763,1083,1862,0.081376788,0.06785796,false,false,false,false
595,page-595.png,153166,6a8c4da89f885b18e62aec3fdbae9b99a31eb760dc9c6e9842b63dbae005248f,763,1083,1559,0.061545704,0.050913135,false,false,false,false
596,page-596.png,193408,0bb07b3625f79cc625453090ddf5d0b7e7a7975357cbdb3b08246156758525ae,763,1083,1946,0.079448985,0.065473921,false,false,false,false
597,page-597.png,166721,e8e2473c954a25c383b0f6034736c262667404d9217eed3ad2d4e5c6bdb76a7d,763,1083,1578,0.065412203,0.054089836,false,false,false,false
598,page-598.png,147041,0b6d1ef1bfc2c9a0be822f4fa5063a31b93b06aa90269c0f8e3cc23d31367951,763,1083,1502,0.059628792,0.04932539,false,false,false,false
599,page-599.png,169310,97289c4c0f5a4869140400bc83bcb893511aec3fe6bd09a74a2f5f0ec59a7dd6,763,1083,1676,0.065725637,0.054016015,false,false,false,false
600,page-600.png,166192,0da8737bf5450e5ee3f83b97fe47a9a15987fa0f7f6a003b44eb4b2f29fa8a7b,763,1083,1718,0.070764792,0.05869696,false,false,false,false
601,page-601.png,150340,104ca1d06ba9ecc959bb81e04bcf2e939e121c540d2eaab0b2af5ec4e441232f,763,1083,1522,0.061767165,0.051025681,false,false,false,false
602,page-602.png,148288,d3a46a7375ec0e29e661be31448b6b03d1ffdfdfadb70925c241e5a1e8963faa,763,1083,1490,0.057393605,0.048063181,false,false,false,false
603,page-603.png,187339,697b86efae913f6dff6222d3c77e38611a08ae39ce56b7355b97e303463b1f36,763,1083,2003,0.072195215,0.060086237,false,false,false,false
604,page-604.png,152008,5a9a89ae7270ed38221076111d22d0245a807cf315eebd4d4b1eed1a8ef84bdb,763,1083,1401,0.052974058,0.043435484,false,false,false,false
605,page-605.png,160985,a1e751efc989d9889cb59b931feb508f2168e1687e242b59ba01ad34ae656501,763,1083,1656,0.059919233,0.049391949,false,false,false,false
606,page-606.png,175921,127bf8a37a5f2c3dd21acc0a91556acf936a3e84e8ca88c4532ddc9c02c8f01d,763,1083,1816,0.065247619,0.054212063,false,false,false,false
607,page-607.png,166505,cad35967f2273339a8aae63a98ed72d910c47b7b5245673fc5ac862eadc8149a,763,1083,1641,0.061181442,0.051268926,false,false,false,false
608,page-608.png,190441,ce7f9866c171d1f7fe877980cba299fb6336edd88423fe1fce469218a78c1e53,763,1083,1990,0.072358588,0.059390388,false,false,false,false
609,page-609.png,178685,721e1ce1d121939dcb3f02be283272267d336421fca6a2dd3a8973ff636e5f06,763,1083,1891,0.06651951,0.054918804,false,false,false,false
610,page-610.png,24733,3b2087ae087ad3a4f5ac2e134643423b723991eb8ed342a66511505678c0ad47,763,1083,220,0.007952038,0.006565182,false,false,false,false
611,page-611.png,114517,b5b22e3f11a6136aa1a89a3443b255d071c29d91d2b5c1defacb45e9dead1681,763,1083,1081,0.125406466,0.074490911,false,false,false,false
612,page-612.png,196601,cd98a67fd9e61511b29bf3fc1c8596850db48ed29503b57b3da8f1354e34212d,763,1083,2089,0.086115821,0.071121793,false,false,false,false
613,page-613.png,209126,bfc50dc6c613c884a22c2876fecd525002e17dcaaf4728a51c76fa54a556b5b6,763,1083,2300,0.097754042,0.079129499,false,false,false,false
614,page-614.png,140119,9c7bd694dadb93c096084b0f09ca8e3f8ad586ffe962ca18df2d78ffcf618011,763,1083,1392,0.060408143,0.05052709,false,false,false,false
615,page-615.png,139346,596f94eb3c0100ac3de47bc2cbd91db3cb085313e61f9275b5d2e8ea35de4b7f,763,1083,1311,0.054319769,0.045121253,false,false,false,false
616,page-616.png,183371,8166f5a2fad02f18f68a942734307222e454648510bcf97458bc40fd8c939819,763,1083,1738,0.072402155,0.059766751,false,false,false,false
617,page-617.png,160556,2d6401585ab44df0a392af43d3cf4a5425879dae2b9f9ae233b164b058dc8ec5,763,1083,1563,0.066830524,0.05545612,false,false,false,false
618,page-618.png,163763,1d88e14f2f1fa7367ce4c2d7896948a37f75b7db2ba6c9eb027e24830619ca83,763,1083,1477,0.062201617,0.051679174,false,false,false,false
619,page-619.png,157897,65f61572cc8bd65201f02a39e383680ec878dbf5940a70afb55bd9b0b9f0c076,763,1083,1591,0.06475629,0.053223353,false,false,false,false
620,page-620.png,147561,7d5196661cddd6fadb7f08c5e6d411a25de19ee633a900468b606df70572ff25,763,1083,1377,0.06017942,0.050652948,false,false,false,false
621,page-621.png,167036,70fa1c4f3db0bcc47631e78dd53a2ace4b76288ca17818df376b4585464a0b01,763,1083,1620,0.063465036,0.052266107,false,false,false,false
622,page-622.png,118684,8b603d87d378b6adb036804baab8bdbb2f5755884e5c3aac15978742a935d2fa,763,1083,1062,0.042933263,0.035149438,false,false,false,false
623,page-623.png,164124,82c0a177cb5dff8e71413de69358c5330b0c990ffce441877c63f1a76ebcbcaf,763,1083,1588,0.07025652,0.058953516,false,false,false,false
624,page-624.png,122893,1c800b6bdc388ca7333df81c7ece83a77db82c48869496be26ade9741a0eddb2,763,1083,1225,0.051956303,0.043891719,false,false,false,false
625,page-625.png,103702,023da26a44abc9c770591898612b7b0b69adf0ffacac64a529ba34cba4a89bee,763,1083,933,0.044234197,0.035105872,false,false,false,false
626,page-626.png,170526,38dbbe67d32e63ab9365e9c0b6a4db2f8c156725895ced3fa2ce0241af281954,763,1083,1641,0.067308542,0.055619493,false,false,false,false
627,page-627.png,153578,8cc137ccc6d20c51e814d66c17bc1d911844f6be5599a0d68d3fe00ba1352cdf,763,1083,1451,0.067258925,0.056356488,false,false,false,false
628,page-628.png,161761,eb1641d69efc22b8f366d6fb9198737d41c123c7e8de17189616840a72a1d9f3,763,1083,1583,0.065513857,0.054162446,false,false,false,false
629,page-629.png,151685,33bce7742d2323b7031fff2300dafec4b012cdc0fbcffa787ae570d2bb00169e,763,1083,1491,0.061863979,0.051239881,false,false,false,false
630,page-630.png,163890,3a2bc2881adb80f652e4853a7a58d9192bebccff775961a9efd5563c874c479b,763,1083,1625,0.068077001,0.05658521,false,false,false,false
631,page-631.png,141702,800084494f2d55588b244b7da29c99c7cb594a0d12febacb4cf417671efcaec2,763,1083,1365,0.057416598,0.047087782,false,false,false,false
632,page-632.png,158142,3a5697184a27bbd8d091fd0d76086b80681551bfe334ae7882a52291a08f80ba,763,1083,1535,0.065862387,0.054730017,false,false,false,false
633,page-633.png,165423,f7d615e615714ef96574911ddfdac377575d01e42dc0596b53bd0472e21fd4d6,763,1083,1611,0.066708297,0.055262492,false,false,false,false
634,page-634.png,138394,b7300add3c829df6bbdee2ccff6a548e79e2410ae7351d38d0ac60c442478c50,763,1083,1339,0.054531549,0.045185392,false,false,false,false
635,page-635.png,153672,4ebfdef3f4a78b9daf2497c1347ace30fd4d8681602fc7238db8ef019e685d0a,763,1083,1406,0.060164898,0.049969201,false,false,false,false
636,page-636.png,142501,4fbd91e512433e2bd34f162fdc9958acca519c9c59f859fe063c523d2260e43c,763,1083,1359,0.055675161,0.046039774,false,false,false,false
637,page-637.png,171860,4e8513b6557a51eb1b7107f8d3b48a1c5f640a5da227f85930815d158bcce04e,763,1083,1704,0.066281106,0.054575115,false,false,false,false
638,page-638.png,193997,4fd1ff8cfb1f2fc0305767505ebbbf6a3efa88b162960dc284c2e0006ec8a2c2,763,1083,1937,0.079145231,0.065218575,false,false,false,false
639,page-639.png,165840,ae9c926df14c34de00d7ae22373c37a74dc7174d31c16448a742f7d68d674369,763,1083,1595,0.066156458,0.054467409,false,false,false,false
640,page-640.png,144531,e43ae495bd602f45fd7acf5d78761ce31381cebcd41b7477a40d292c95da4132,763,1083,1311,0.054957529,0.04544921,false,false,false,false
641,page-641.png,144250,3a6c21761b240445fec8c7cff839a906a6d997b3bd197bdb84500fd26a1c7dc4,763,1083,1344,0.053040617,0.043296314,false,false,false,false
642,page-642.png,134016,b49fe1b971971500201ef0c8a5bf32ab504633f28fb5e59b1b3cc3796adae647,763,1083,1261,0.05404627,0.045112782,false,false,false,false
643,page-643.png,185259,eff0f7e279e3d297e6482ce865c87b6db47beb0ac3051990846b7fda4d825934,763,1083,1641,0.071741401,0.059456948,false,false,false,false
644,page-644.png,129963,e363f390aa34c16d0c52e3591bf6172945b00aba281350ffc8d181a41f94687e,763,1083,1205,0.051103132,0.042385055,false,false,false,false
645,page-645.png,134481,9597b9ce77ac8c4bc14ef0341795dd818f1702edca16dd1d6bed917640ce7607,763,1083,1235,0.049365325,0.040629096,false,false,false,false
646,page-646.png,129083,fa9d3d836bcf7cec94bb454ee73a7a237c34a8e9f9bb36ff9b5df0fb9895cc2d,763,1083,1237,0.052578331,0.04340765,false,false,false,false
647,page-647.png,168788,9478bf353108c35a6449b07bc07d2aba15f1401de6684fcf05c04aa7a6148333,763,1083,1673,0.066991477,0.055417394,false,false,false,false
648,page-648.png,152166,f25bd29b749721e3f34efe67052451f593666fa29900dcaf81db516c57b410ee,763,1083,1497,0.064030187,0.053190678,false,false,false,false
649,page-649.png,123686,905a0be70edc34b2978151bee30fd575c78f5d3eb90785a8b858153bb05eaa96,763,1083,1046,0.044863487,0.036858201,false,false,false,false
650,page-650.png,157219,8a4d544f46a3f6b2d8f4f03d324a6786d9d1fac0c1076049e71be6498630de9b,763,1083,1457,0.060519478,0.049802197,false,false,false,false
651,page-651.png,151919,9f97a535d56c51c93cd56696a07387b573c2367e99bc63900931cef7ebaeea50,763,1083,1492,0.06130972,0.050784857,false,false,false,false
652,page-652.png,171451,d458194963416b09788302aadbc147e900d1ac7d7f8a6313a44849be7de50507,763,1083,1619,0.066648998,0.054778424,false,false,false,false
653,page-653.png,170815,ebe47cea6749f48b9a1b600f43d73001ed4d804d56951cfad55ca19e9b0c17a4,763,1083,1677,0.069881367,0.057671944,false,false,false,false
654,page-654.png,159470,7ddb86a97b62f54acc418e5eac33c80b1da457055a12f7d0044a45466da8640f,763,1083,1471,0.06356185,0.052736864,false,false,false,false
655,page-655.png,201984,615ac3d51d0def36d99e8540b16c7863fda102521c1cb039c24c7cbf73d92568,763,1083,2027,0.085108958,0.070632884,false,false,false,false
656,page-656.png,151541,286747d7468bc5fca26a04496509d23a0f03a8abfb8551ee72102b4be362353c,763,1083,1453,0.059465419,0.049286664,false,false,false,false
657,page-657.png,156080,a64149e26b0446c8e7f8e148f6aa2c234f3bda2cf0eb4a1502182809857d4944,763,1083,1481,0.060606611,0.050190663,false,false,false,false
658,page-658.png,154392,e7ea5575f3ec365b1756b7e3a72ce854fb81a67bf0c91875dbff2bffb52a10a4,763,1083,1509,0.060569095,0.050023659,false,false,false,false
659,page-659.png,154217,ad32feb0097c8f1bbaf9bc0aa30e8184044d7d34e9f7914bf4fae1689d20cef9,763,1083,1384,0.058174165,0.048170886,false,false,false,false
660,page-660.png,148769,2d9151108fd98280f02bc302cb7cd1aa98744d4f056c517f2231375dc1b7e5ef,763,1083,1316,0.057258065,0.047127718,false,false,false,false
661,page-661.png,192540,25e39b5e630c081058b76c8d924613351f7b00c77ca784e2a28ed6937d868cb4,763,1083,1884,0.080762021,0.066837785,false,false,false,false
662,page-662.png,178773,82aff6871877567f7e38bc289b9ecb510c0d6aea80f0057e4aabfefe3650b6df,763,1083,1694,0.074365053,0.061768376,false,false,false,false
663,page-663.png,194908,fa1935a9f921bf3ce7bdd993c9fa3c19e03e7ee65a6dcf0516f99cf7faa42c04,763,1083,1929,0.083385673,0.069445705,false,false,false,false
664,page-664.png,141414,189a8d17b5856d205737dcc6dad23d67a79a6a1baa0b02307ccaa7c2e1e37036,763,1083,1236,0.051411726,0.042382635,false,false,false,false
665,page-665.png,166146,2d367fca70feedc7a9c1013ff85617cb1d3b6d55bbc42ac24b6a09b026278f19,763,1083,1451,0.063866813,0.052981319,false,false,false,false
666,page-666.png,160075,eae10477d8bb1c848597896693ba24149ca4929c5c1d9a7c128e5ea30c874207,763,1083,1409,0.060808709,0.050479894,false,false,false,false
667,page-667.png,165296,816afe9e1b0b89a2e0504956a651f8855a57fa26b26e424f57f7a4c0afb46bba,763,1083,1548,0.066601801,0.054944217,false,false,false,false
668,page-668.png,143006,558aa2bf867f72cd00e3dd069c6553118a385525786ab87edacf2f31d95215ca,763,1083,1306,0.059294785,0.049675129,false,false,false,false
669,page-669.png,130284,b709a42c0f0bf06cdf58c1a27c3443f3a293f258bf3ef4e4304267767e9fe821,763,1083,1126,0.050335883,0.041773918,false,false,false,false
670,page-670.png,159686,1875c96ef9169f1ebb42f3845a62427844ddbfae02590ff7504cd7b2e33392d3,763,1083,1499,0.063179436,0.052124517,false,false,false,false
671,page-671.png,171710,bd73c3d8b15d68c397402771ce052c3379a13ba16dd57894a082c2160eaf4ff7,763,1083,1722,0.072524382,0.059213703,false,false,false,false
672,page-672.png,130000,634e253c097ae1fb5203e32139cbe08dcef1ffe0af523a7424357b3bade52a2f,763,1083,1366,0.049423414,0.04101393,false,false,false,false
673,page-673.png,171706,3b58de83204307ceeba29cf83205b102b9c5c05fba3fc78f9710b9155766e5bc,763,1083,1853,0.06532386,0.053967609,false,false,false,false
674,page-674.png,189283,5680457ac4a614f1b7c7fe21a211f49e5c5cd7d8d2bdcc770dc86769e5eea023,763,1083,2008,0.073876144,0.061241951,false,false,false,false
675,page-675.png,170636,031724afe87fa0834e7416ef12479b11418cd8446f01e06a219cc86b2d6be660,763,1083,1718,0.063163704,0.052512982,false,false,false,false
676,page-676.png,179524,bdb23f714f87af91ad6450e2d10fbec2adae3b5b6cb7caedd38fea2b16eac8f7,763,1083,1847,0.067983818,0.056431518,false,false,false,false
677,page-677.png,129944,25f0aad7a6f79016b2d039fc090c7198fc84e7c489f5c1fa4a3704e9c47e1161,763,1083,1315,0.04855209,0.040072417,false,false,false,false
